Area,Item,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Russian Federation,Rapeseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.6,372.6,282.5,315.3,336.8,344.7,331.6,341.1
Russian Federation,Raspberries,0.0,0.0,0.0,0.0,0.0,850.3,797.3,470.6,440.0,448.7,458.1,469.6,571.2,656.7,791.2,1113.1,1920.1,2010.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,"Rice, paddy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.3,364.6,332.1,288.0,375.2,332.7,322.5,240.7,263.8,261.8,278.8
Russian Federation,Rye,0.0,0.0,129.7,73.2,86.8,123.5,101.6,46.3,44.3,70.8,64.4,40.3,44.0,87.1,82.9,91.0,140.2,176.3,120.0,112.3,133.5,146.5,154.3,122.2,86.1,91.7,96.4,88.7,124.7
Russian Federation,Soybeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.4,228.9,223.8,286.5,467.1,351.3,375.1,393.5,423.7,470.7,442.2,312.3,349.9,362.3,360.6,341.2
Russian Federation,Strawberries,0.0,0.0,0.0,0.0,0.0,850.3,797.3,470.6,440.0,448.7,458.1,469.6,571.2,656.7,791.2,1113.1,1920.1,2010.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,Sugar beet,0.0,72.2,67.9,40.3,40.1,36.9,34.0,30.0,14.5,18.1,22.5,23.8,27.8,29.4,34.1,42.8,41.9,46.8,39.1,53.9,54.5,46.0,48.2,48.9,50.4,43.5,38.3,42.2,30.1
Russian Federation,Sunflower seed,0.0,494.4,207.4,187.7,232.0,154.6,135.6,124.4,122.5,102.5,132.0,153.0,158.4,209.2,200.5,182.3,365.2,390.3,262.2,349.2,386.8,404.0,377.7,300.5,332.9,326.4,291.9,283.7,279.4
Russian Federation,Tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72627.4,67614.8,64362.3
Russian Federation,Tomatoes,0.0,341.7,531.6,505.8,460.8,774.9,626.1,333.7,419.3,447.8,489.6,497.8,620.1,824.7,915.8,1057.0,1521.0,1772.4,1527.5,1732.1,1599.0,1546.0,1589.2,1510.3,1036.6,929.1,1216.4,1136.6,1312.2
Russian Federation,Triticale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3
Russian Federation,"Vegetables, fresh nes",0.0,0.0,302.1,259.3,261.9,196.5,185.1,138.0,140.3,124.9,120.0,156.9,202.5,181.1,211.2,237.1,251.8,333.4,259.3,273.2,382.0,214.5,282.1,271.1,218.0,159.2,158.5,168.8,163.4
Russian Federation,Vetches,0.0,0.0,0.0,0.0,0.0,0.0,164.3,95.0,93.3,119.6,119.5,90.1,92.0,128.5,113.7,126.0,200.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,Watermelons,0.0,91.7,122.6,114.5,60.1,0.0,48.2,41.2,27.6,32.0,35.6,38.7,39.8,41.8,41.3,82.6,121.2,127.6,105.7,76.8,93.7,99.9,90.5,221.0,95.9,78.4,109.4,133.7,209.0
Russian Federation,Wheat,0.0,227.8,138.7,76.4,102.1,125.0,107.5,56.3,60.4,77.5,76.9,55.9,78.9,112.5,88.7,112.5,181.9,205.3,134.2,127.3,173.8,207.8,210.9,178.5,143.9,131.8,125.2,136.2,158.8
Russian Federation,"Wool, greasy",0.0,4972.2,1218.6,573.5,1047.8,776.4,747.8,532.7,684.3,864.1,974.3,920.9,996.8,1104.6,865.5,898.3,949.1,1245.5,950.1,970.9,1741.5,2019.9,1955.9,1663.3,1144.7,982.9,1665.0,1754.5,1909.5
Rwanda,Avocados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.7,309.5,317.6,321.4,341.5,272.9,295.9,287.4,289.5
Rwanda,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,370.3,488.8,535.3,623.0,662.5,693.1,683.1,710.3,0.0,0.0,0.0,0.0
Rwanda,"Beans, dry",326.0,358.4,367.5,0.0,461.5,322.7,633.4,544.3,308.4,254.0,225.7,206.2,201.4,0.0,0.0,367.7,494.8,572.3,486.0,484.5,507.1,527.6,619.4,576.0,546.2,560.0,549.0,450.2,532.2
Rwanda,"Beans, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.6,733.8,765.1,775.2
Rwanda,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.1,108.5,0.0,0.0,148.0,190.3,200.2,159.6,182.2,204.3,170.2,175.1,170.4
Rwanda,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.3,353.4,0.0,0.0,436.7,520.5,561.0,411.3,446.7,450.2,423.7,414.7,415.6
Rwanda,Cassava,100.3,112.0,145.6,0.0,175.5,156.4,321.7,352.2,185.7,195.0,169.3,79.9,139.7,0.0,0.0,269.6,322.5,266.8,320.3,312.2,266.5,298.3,366.5,336.9,307.9,269.2,336.6,279.1,225.3
Rwanda,"Chillies and peppers, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.5,699.6,634.6,671.7,590.8
Rwanda,"Coffee, green",858.1,858.6,0.0,0.0,1628.6,0.0,1273.5,0.0,0.0,592.8,465.0,277.7,465.0,649.4,896.3,1087.5,1097.0,1188.6,1407.8,1371.9,0.0,0.0,0.0,0.0,277.4,0.0,0.0,0.0,0.0
Rwanda,Cooking bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,297.0,238.0,203.0
Rwanda,Eggplants (aubergines),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.7,255.4,0.0,0.0,347.8,442.9,431.8,382.6,377.6,384.1,342.4,362.0,327.4
Rwanda,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,2669.9,0.0,0.0,0.0,0.0,2786.1,2386.4,2344.1,0.0,0.0,0.0,3107.2,3604.4,4545.5,3370.4,0.0,4126.8,4226.5,4015.1,4082.6,2771.1,2634.4,2630.6,2557.4,2490.2
Rwanda,"Fruit, fresh nes",0.0,0.0,0.0,0.0,381.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,"Groundnuts, with shell",837.9,864.6,0.0,0.0,1038.6,807.6,1262.9,952.6,1092.0,844.0,690.5,589.8,722.2,0.0,0.0,1038.5,1122.3,1250.7,1208.4,1277.4,1402.3,1440.7,1460.6,1529.9,1401.3,1289.4,1276.8,1151.5,1176.9
Rwanda,"Honey, natural",0.0,0.0,0.0,0.0,3051.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.5,4257.9,4354.5,4339.5,4206.9,4585.6,4231.5,4343.3,0.0
Rwanda,Lemons and limes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.2,877.7,878.5,837.1,775.9,805.4,756.4,634.8,702.8
Rwanda,Maize,259.0,216.4,0.0,0.0,194.5,146.7,305.1,349.0,230.6,213.0,178.3,124.1,183.0,0.0,0.0,279.4,292.7,364.3,409.7,313.4,376.8,410.5,407.3,361.6,323.1,364.4,418.4,264.6,367.9
Rwanda,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.1,995.8,964.5,1023.3,905.5,752.9,634.6,688.7,655.5
Rwanda,"Meat live weight, cattle",0.0,0.0,0.0,0.0,1213.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.9,760.3,1042.2,697.0,935.6,1273.7,1434.4,1275.1,1067.1,1023.8,0.0,0.0,0.0,0.0
Rwanda,"Meat live weight, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.9,1766.7,2540.3,0.0,0.0,4470.7,4685.0,4380.7,4291.5,4623.6,3458.3,3342.9,3346.6,3138.0
Rwanda,"Meat live weight, duck",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.2,1286.5,1334.1,1183.7
Rwanda,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.7,938.8,1254.5,1441.9,1634.0,1505.1,1550.9,1473.0,1438.4,1586.4,0.0,0.0,0.0,0.0
Rwanda,"Meat live weight, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1209.5,1427.0,1271.8,1140.5,1018.7,1152.9,1143.3,1086.7,1166.7,0.0,0.0,0.0,0.0
Rwanda,"Meat live weight, rabbit",0.0,0.0,0.0,0.0,1271.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,"Meat live weight, sheep",0.0,0.0,0.0,0.0,903.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.4,1189.5,1163.7,1139.3,1139.2,0.0,0.0,0.0,0.0
Rwanda,"Meat, cattle",0.0,0.0,0.0,0.0,2669.9,0.0,0.0,0.0,0.0,1413.9,1340.9,1361.1,0.0,0.0,0.0,1636.7,1672.9,2293.1,1547.3,0.0,2570.5,2797.6,2631.0,2490.4,2481.3,2710.2,2594.0,2587.0,2843.1
Rwanda,"Meat, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,2181.2,3136.2,0.0,0.0,5543.7,5809.5,5432.1,5321.4,5733.3,5243.1,0.0,2514.4,2509.9
Rwanda,"Meat, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.3,1877.7,2508.9,0.0,0.0,3619.0,3938.2,3748.1,3783.9,3698.1,3561.1,1610.9,1576.2,1771.9
Rwanda,"Meat, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.3,2687.6,3170.9,0.0,0.0,2248.4,2544.0,2562.4,2435.3,2244.0,2794.5,2771.0,3308.5,3306.8
Rwanda,"Meat, rabbit",0.0,0.0,0.0,0.0,1907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,"Meat, sheep",0.0,0.0,0.0,0.0,1716.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.5,2462.1,2231.7,2202.3,2550.6,0.0,0.0,0.0,0.0
Rwanda,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,572.1,0.0,0.0,0.0,0.0,610.7,512.4,452.3,412.7,0.0,0.0,419.2,421.7,464.4,497.6,475.5,507.0,485.9,495.2,476.7,455.4,642.7,636.1,643.0,604.3
Rwanda,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9,547.0,529.0,632.4,527.3,962.5,729.8,660.7,737.0,735.6,708.7,774.4,637.3
Rwanda,Oranges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.1,953.5,938.8,896.6,848.8,700.9,644.1,571.8,634.7
Rwanda,Papayas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.5,604.4,662.3,658.6,646.3,463.3,483.1,410.3,409.7
Rwanda,"Peas, dry",463.6,437.2,0.0,0.0,572.1,0.0,0.0,0.0,423.2,352.0,350.9,307.9,328.8,0.0,0.0,509.8,699.0,464.4,810.1,937.3,1352.9,1628.0,0.0,0.0,0.0,1494.9,1231.5,926.3,1277.4
Rwanda,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.5,344.9,369.1,378.7,378.0,281.7,283.8,280.6,271.3
Rwanda,Plantains and others,0.0,149.3,159.5,0.0,144.9,127.1,182.4,169.7,137.7,128.3,117.4,73.6,109.1,0.0,0.0,177.4,182.7,158.1,189.7,190.2,222.6,211.0,229.3,0.0,230.0,0.0,0.0,0.0,0.0
Rwanda,Potatoes,127.0,134.4,152.5,0.0,171.6,114.1,202.3,291.4,155.7,94.9,97.1,94.7,102.7,0.0,0.0,171.2,207.2,206.4,239.9,224.7,224.4,295.5,298.3,259.1,261.0,316.9,270.5,259.1,258.8
Rwanda,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,114.4,0.0,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5,461.5,452.8,444.0,309.5,301.9,253.7,235.2
Rwanda,"Pyrethrum, dried",150.4,156.8,211.5,247.0,381.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,"Rice, paddy",199.7,224.0,0.0,0.0,873.4,867.0,945.2,835.7,673.8,587.6,523.7,494.4,556.3,0.0,0.0,771.5,858.5,364.3,1095.9,979.0,942.3,984.5,928.8,910.1,891.6,851.0,877.0,867.7,809.2
Rwanda,Sorghum,234.0,306.1,249.6,0.0,450.1,277.0,371.4,355.4,320.4,213.0,198.6,159.9,136.7,0.0,0.0,285.8,311.1,388.5,436.8,388.8,397.5,545.1,434.2,451.5,485.3,392.7,534.2,418.5,450.5
Rwanda,Soybeans,281.8,257.8,0.0,0.0,381.4,1303.7,988.3,733.2,539.0,402.9,313.8,307.1,295.8,0.0,0.0,431.4,511.9,661.9,639.0,588.3,635.5,647.1,658.8,733.7,661.0,547.6,575.8,527.0,642.8
Rwanda,Spices nes,0.0,0.0,0.0,0.0,381.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,Sugar cane,0.0,0.0,0.0,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,339.0,316.1,294.8
Rwanda,Sweet potatoes,78.7,82.1,104.0,0.0,68.7,52.1,116.1,128.1,68.9,74.4,60.9,37.9,91.6,0.0,0.0,144.6,148.1,109.1,163.6,147.7,178.3,207.9,219.7,217.6,200.5,225.3,266.4,188.6,176.2
Rwanda,Taro (cocoyam),125.9,115.3,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.3,457.9,546.2,441.5,427.4
Rwanda,Tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8,94.9,83.5,94.7,83.7,97.0,100.4,122.3,123.4,123.4,151.3,154.3,0.0,0.0,0.0,0.0,179.4,0.0,0.0,0.0,0.0
Rwanda,"Tobacco, unmanufactured",0.0,0.0,0.0,0.0,1155.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,Tomatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.8,406.3,498.2,454.0,592.0,647.5,577.5,541.7,554.5,491.0,505.3,538.3,538.9
Rwanda,Wheat,321.6,261.1,0.0,0.0,362.3,384.6,597.0,569.9,431.2,351.6,307.0,225.1,239.2,0.0,0.0,404.4,481.4,493.2,553.0,580.0,603.0,657.8,626.3,693.9,640.7,637.3,631.7,504.4,522.0
Rwanda,Yams,120.5,106.8,0.0,0.0,305.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.8,318.3,205.1,195.2
Saint Kitts and Nevis,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.9,1621.5,2041.3,2041.3,2041.3
Saint Kitts and Nevis,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.2,2363.0,2449.6,2857.9,3266.1
Saint Kitts and Nevis,"Chillies and peppers, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.6,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,Coconuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.3,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,Cucumbers and gherkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.9,2444.4,1633.1,1633.1,2041.3
Saint Kitts and Nevis,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.8,7256.2,5144.0,5487.0,5487.0
Saint Kitts and Nevis,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.3,2041.3,2041.3
Saint Kitts and Nevis,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.8,7256.2,2449.6,2449.6,2449.6
Saint Kitts and Nevis,"Meat live weight, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.7,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.8,7256.2,3674.4,3674.4,3674.4
Saint Kitts and Nevis,"Meat live weight, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.2,4837.4,4899.2,4899.2,4899.2
Saint Kitts and Nevis,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348.8,7256.2,3674.4,3674.4,3674.4
Saint Kitts and Nevis,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.8,2028.9,816.5,1020.7,1020.7
Saint Kitts and Nevis,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.7,6233.3,6233.3,6233.3,0.0
Saint Kitts and Nevis,Roots and tubers nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.6,2418.7,4082.7,4082.7,4082.7
Saint Kitts and Nevis,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.6,3381.5,3266.1,3266.1,3266.1
Saint Kitts and Nevis,Tomatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.5,3666.7,2857.9,2857.9,2857.9
Saint Kitts and Nevis,Watermelons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.8,2240.7,1428.9,1428.9,1428.9
Saint Kitts and Nevis,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.6,0.0,0.0,0.0,0.0
Saint Lucia,Avocados,0.0,0.0,1007.4,1003.7,1122.2,888.9,1000.0,1125.9,888.9,748.1,892.6,900.0,1603.7,588.9,974.1,811.1,1018.5,866.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0,1970.4,2000.4
Saint Lucia,Bananas,0.0,0.0,425.9,474.1,459.3,444.4,444.4,463.0,492.6,159.3,448.1,448.1,463.0,455.6,481.5,596.3,640.7,811.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,Bananas Cavendish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,469.0,469.0
Saint Lucia,Cabbages and other brassicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.2,1203.7,1170.4,1140.7,1303.7,1185.2,1344.4,1644.4,1518.5,1518.5,1348.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.0,1637.0,1869.3
Saint Lucia,Carrots and turnips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.4,1185.2,1163.0,1244.4,1318.5,1140.7,1222.2,1329.6,1725.9,1866.7,1966.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.2,1900.0,2185.2
Saint Lucia,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.2,2155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.6,529.6,529.6
Saint Lucia,Cinnamon (cannella),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7711.1,7507.4,6874.1,7455.6,7248.1,7551.9,7477.8,7744.4,7737.0,7866.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8155.6,9170.4,10833.3
Saint Lucia,"Cocoa, beans",0.0,0.0,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,2444.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8148.1,8148.1,8148.1
Saint Lucia,Coconuts,0.0,0.0,383.3,418.1,427.0,453.0,461.9,139.4,130.7,130.7,165.6,156.9,183.0,226.6,278.9,244.0,252.7,278.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.1,1544.4,1533.3
Saint Lucia,"Coffee, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6340.7,6340.7,4887.0
Saint Lucia,Cooking bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,648.0,626.0
Saint Lucia,Cucumbers and gherkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.3,748.1,648.1,611.1,603.7,740.7,703.7,800.0,777.8,948.1,1125.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.6,1385.2,1372.2
Saint Lucia,Eggplants (aubergines),0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.1,1040.7,848.1,766.7,822.2,944.4,1225.9,1344.4,1388.9,1596.3,1551.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.1,1748.1,1606.7
Saint Lucia,"Eggs, hen, in shell",0.0,0.0,3149.3,3779.3,2834.4,3149.3,3936.7,4094.2,4094.2,4094.2,3779.3,3779.3,3149.4,3149.4,3149.4,3149.4,3149.4,3149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.3,3779.3,3779.3
